--------x264--------
nuaf version
!!!nuaf is running!!!
!!!nuaf is running!!!
[63.3%] 324/512 frames, 1.13 fps, 13048.40 kb/s, eta 0:02:46  
[63.5%] 325/512 frames, 1.12 fps, 13096.94 kb/s, eta 0:02:47  
[63.7%] 326/512 frames, 1.11 fps, 13124.24 kb/s, eta 0:02:46  
[63.9%] 327/512 frames, 1.11 fps, 13152.61 kb/s, eta 0:02:46  
[64.1%] 328/512 frames, 1.11 fps, 13232.38 kb/s, eta 0:02:46  
[64.3%] 329/512 frames, 1.10 fps, 13281.42 kb/s, eta 0:02:46  
[64.5%] 330/512 frames, 1.09 fps, 13309.59 kb/s, eta 0:02:46  
[64.6%] 331/512 frames, 1.09 fps, 13338.18 kb/s, eta 0:02:46  
[64.8%] 332/512 frames, 1.09 fps, 13415.79 kb/s, eta 0:02:45  
[65.0%] 333/512 frames, 1.08 fps, 13464.04 kb/s, eta 0:02:45  
[65.2%] 334/512 frames, 1.08 fps, 13491.90 kb/s, eta 0:02:45  
[65.4%] 335/512 frames, 1.07 fps, 13519.78 kb/s, eta 0:02:45  
[65.6%] 336/512 frames, 1.07 fps, 13596.00 kb/s, eta 0:02:44  
[65.8%] 337/512 frames, 1.06 fps, 13642.32 kb/s, eta 0:02:44  
[66.0%] 338/512 frames, 1.06 fps, 13669.28 kb/s, eta 0:02:44  
[66.2%] 339/512 frames, 1.05 fps, 13696.23 kb/s, eta 0:02:44  
[66.4%] 340/512 frames, 1.05 fps, 13770.96 kb/s, eta 0:02:43  
[66.6%] 341/512 frames, 1.04 fps, 13816.68 kb/s, eta 0:02:43  
[66.8%] 342/512 frames, 1.04 fps, 13842.34 kb/s, eta 0:02:43  
[67.0%] 343/512 frames, 1.04 fps, 13868.46 kb/s, eta 0:02:43  
[67.2%] 344/512 frames, 1.03 fps, 13939.70 kb/s, eta 0:02:42  
[67.4%] 345/512 frames, 1.03 fps, 13982.57 kb/s, eta 0:02:42  
[67.6%] 346/512 frames, 1.02 fps, 14007.02 kb/s, eta 0:02:42  
[67.8%] 347/512 frames, 1.02 fps, 14030.43 kb/s, eta 0:02:41  
[68.0%] 348/512 frames, 1.02 fps, 14101.59 kb/s, eta 0:02:41  
[68.2%] 349/512 frames, 1.01 fps, 14143.42 kb/s, eta 0:02:40  
[68.4%] 350/512 frames, 1.01 fps, 14166.04 kb/s, eta 0:02:40  
[68.6%] 351/512 frames, 1.01 fps, 14188.57 kb/s, eta 0:02:40  
[68.8%] 352/512 frames, 1.00 fps, 14256.67 kb/s, eta 0:02:39  
[68.9%] 353/512 frames, 1.00 fps, 14297.28 kb/s, eta 0:02:39  
[69.1%] 354/512 frames, 1.00 fps, 14318.37 kb/s, eta 0:02:38  
[69.3%] 355/512 frames, 0.99 fps, 14339.21 kb/s, eta 0:02:38  
[69.5%] 356/512 frames, 0.99 fps, 14404.81 kb/s, eta 0:02:37  
[69.7%] 357/512 frames, 0.99 fps, 14443.25 kb/s, eta 0:02:37  
[69.9%] 358/512 frames, 0.98 fps, 14462.94 kb/s, eta 0:02:36  
[70.1%] 359/512 frames, 0.98 fps, 14482.47 kb/s, eta 0:02:36  
[70.3%] 360/512 frames, 0.98 fps, 14545.57 kb/s, eta 0:02:35  
[70.5%] 361/512 frames, 0.97 fps, 14583.33 kb/s, eta 0:02:35  
[70.7%] 362/512 frames, 0.97 fps, 14602.65 kb/s, eta 0:02:34  
[70.9%] 363/512 frames, 0.97 fps, 14621.79 kb/s, eta 0:02:34  
[71.1%] 364/512 frames, 0.97 fps, 14680.96 kb/s, eta 0:02:33  
[71.3%] 365/512 frames, 0.96 fps, 14710.40 kb/s, eta 0:02:32  
[71.5%] 366/512 frames, 0.96 fps, 14727.54 kb/s, eta 0:02:32  
[71.7%] 367/512 frames, 0.96 fps, 14785.81 kb/s, eta 0:02:31  
[71.9%] 368/512 frames, 0.95 fps, 14819.06 kb/s, eta 0:02:30  
[72.1%] 369/512 frames, 0.95 fps, 14836.25 kb/s, eta 0:02:30  
[72.3%] 370/512 frames, 0.95 fps, 14852.26 kb/s, eta 0:02:29  
[72.5%] 371/512 frames, 0.95 fps, 14908.24 kb/s, eta 0:02:28  
[72.7%] 372/512 frames, 0.94 fps, 14938.05 kb/s, eta 0:02:28  
[72.9%] 373/512 frames, 0.94 fps, 14952.44 kb/s, eta 0:02:27  
[73.0%] 374/512 frames, 0.94 fps, 14966.94 kb/s, eta 0:02:27  
[73.2%] 375/512 frames, 0.94 fps, 15019.97 kb/s, eta 0:02:26  
[73.4%] 376/512 frames, 0.93 fps, 15047.33 kb/s, eta 0:02:25  
[73.6%] 377/512 frames, 0.93 fps, 15059.72 kb/s, eta 0:02:24  
[73.8%] 378/512 frames, 0.93 fps, 15070.87 kb/s, eta 0:02:24  
[74.0%] 379/512 frames, 0.93 fps, 15121.36 kb/s, eta 0:02:23  
[74.2%] 380/512 frames, 0.92 fps, 15147.61 kb/s, eta 0:02:22  
[74.4%] 381/512 frames, 0.92 fps, 15158.95 kb/s, eta 0:02:21  
[74.6%] 382/512 frames, 0.92 fps, 15169.40 kb/s, eta 0:02:21  
[74.8%] 383/512 frames, 0.92 fps, 15358.23 kb/s, eta 0:02:19  
[75.0%] 384/512 frames, 0.92 fps, 15472.18 kb/s, eta 0:02:18  
[75.2%] 385/512 frames, 0.92 fps, 15536.24 kb/s, eta 0:02:17  
[75.4%] 386/512 frames, 0.92 fps, 15571.91 kb/s, eta 0:02:16  
[75.6%] 387/512 frames, 0.92 fps, 15608.83 kb/s, eta 0:02:16  
[75.8%] 388/512 frames, 0.92 fps, 15720.13 kb/s, eta 0:02:15  
[76.0%] 389/512 frames, 0.92 fps, 15784.57 kb/s, eta 0:02:14  
[76.2%] 390/512 frames, 0.91 fps, 15821.25 kb/s, eta 0:02:13  
[76.4%] 391/512 frames, 0.91 fps, 15858.24 kb/s, eta 0:02:12  
[76.6%] 392/512 frames, 0.91 fps, 15965.75 kb/s, eta 0:02:11  
[76.8%] 393/512 frames, 0.91 fps, 16027.44 kb/s, eta 0:02:11  
[77.0%] 394/512 frames, 0.90 fps, 16062.26 kb/s, eta 0:02:10  
[77.1%] 395/512 frames, 0.90 fps, 16093.86 kb/s, eta 0:02:09  
[77.3%] 396/512 frames, 0.90 fps, 16206.92 kb/s, eta 0:02:08  
[77.5%] 397/512 frames, 0.90 fps, 16268.44 kb/s, eta 0:02:07  
[77.7%] 398/512 frames, 0.90 fps, 16302.26 kb/s, eta 0:02:07  
[77.9%] 399/512 frames, 0.89 fps, 16338.85 kb/s, eta 0:02:06  
[78.1%] 400/512 frames, 0.89 fps, 16445.64 kb/s, eta 0:02:05  
[78.3%] 401/512 frames, 0.89 fps, 16508.21 kb/s, eta 0:02:04  
[78.5%] 402/512 frames, 0.89 fps, 16542.51 kb/s, eta 0:02:03  
[78.7%] 403/512 frames, 0.89 fps, 16574.76 kb/s, eta 0:02:02  
[78.9%] 404/512 frames, 0.89 fps, 16681.67 kb/s, eta 0:02:01  
[79.1%] 405/512 frames, 0.88 fps, 16738.91 kb/s, eta 0:02:01  
[79.3%] 406/512 frames, 0.88 fps, 16769.58 kb/s, eta 0:02:00  
[79.5%] 407/512 frames, 0.88 fps, 16797.55 kb/s, eta 0:01:59  
[79.7%] 408/512 frames, 0.88 fps, 16904.60 kb/s, eta 0:01:58  
[79.9%] 409/512 frames, 0.88 fps, 16961.07 kb/s, eta 0:01:57  
[80.1%] 410/512 frames, 0.88 fps, 16988.55 kb/s, eta 0:01:56  
[80.3%] 411/512 frames, 0.87 fps, 17017.72 kb/s, eta 0:01:55  
[80.5%] 412/512 frames, 0.87 fps, 17125.92 kb/s, eta 0:01:54  
[80.7%] 413/512 frames, 0.87 fps, 17183.75 kb/s, eta 0:01:53  
[80.9%] 414/512 frames, 0.87 fps, 17213.90 kb/s, eta 0:01:52  
[81.1%] 415/512 frames, 0.87 fps, 17244.90 kb/s, eta 0:01:51  
[81.2%] 416/512 frames, 0.87 fps, 17354.95 kb/s, eta 0:01:50  
[81.4%] 417/512 frames, 0.86 fps, 17416.15 kb/s, eta 0:01:50  
[81.6%] 418/512 frames, 0.86 fps, 17447.76 kb/s, eta 0:01:49  
[81.8%] 419/512 frames, 0.86 fps, 17478.95 kb/s, eta 0:01:48  
[82.0%] 420/512 frames, 0.86 fps, 17588.15 kb/s, eta 0:01:47  
[82.2%] 421/512 frames, 0.86 fps, 17648.96 kb/s, eta 0:01:46  
[82.4%] 422/512 frames, 0.85 fps, 17684.27 kb/s, eta 0:01:45  
[82.6%] 423/512 frames, 0.85 fps, 17717.83 kb/s, eta 0:01:44  
[82.8%] 424/512 frames, 0.85 fps, 17819.61 kb/s, eta 0:01:43  
[83.0%] 425/512 frames, 0.85 fps, 17877.83 kb/s, eta 0:01:42  
[83.2%] 426/512 frames, 0.85 fps, 17908.88 kb/s, eta 0:01:41  
[83.4%] 427/512 frames, 0.85 fps, 17936.64 kb/s, eta 0:01:40  
[83.6%] 428/512 frames, 0.85 fps, 18037.04 kb/s, eta 0:01:39  
[83.8%] 429/512 frames, 0.84 fps, 18092.82 kb/s, eta 0:01:38  
[84.0%] 430/512 frames, 0.84 fps, 18122.81 kb/s, eta 0:01:37  
[84.2%] 431/512 frames, 0.84 fps, 18152.84 kb/s, eta 0:01:36  
[84.4%] 432/512 frames, 0.84 fps, 18251.65 kb/s, eta 0:01:35  
[84.6%] 433/512 frames, 0.84 fps, 18303.42 kb/s, eta 0:01:34  
[84.8%] 434/512 frames, 0.84 fps, 18330.09 kb/s, eta 0:01:33  
[85.0%] 435/512 frames, 0.83 fps, 18357.47 kb/s, eta 0:01:32  
[85.2%] 436/512 frames, 0.83 fps, 18454.08 kb/s, eta 0:01:31  
[85.4%] 437/512 frames, 0.83 fps, 18506.62 kb/s, eta 0:01:30  
[85.5%] 438/512 frames, 0.83 fps, 18531.95 kb/s, eta 0:01:29  
[85.7%] 439/512 frames, 0.83 fps, 18559.16 kb/s, eta 0:01:28  
[85.9%] 440/512 frames, 0.83 fps, 18657.61 kb/s, eta 0:01:26  
[86.1%] 441/512 frames, 0.83 fps, 18712.66 kb/s, eta 0:01:25  
[86.3%] 442/512 frames, 0.82 fps, 18740.31 kb/s, eta 0:01:24  
[86.5%] 443/512 frames, 0.82 fps, 18770.29 kb/s, eta 0:01:23  
[86.7%] 444/512 frames, 0.82 fps, 18869.30 kb/s, eta 0:01:22  
[86.9%] 445/512 frames, 0.82 fps, 18925.68 kb/s, eta 0:01:21  
[87.1%] 446/512 frames, 0.82 fps, 18955.29 kb/s, eta 0:01:20  
[87.3%] 447/512 frames, 0.82 fps, 18988.22 kb/s, eta 0:01:19  
[87.5%] 448/512 frames, 0.82 fps, 19077.50 kb/s, eta 0:01:18  
[87.7%] 449/512 frames, 0.82 fps, 19177.66 kb/s, eta 0:01:17  
[87.9%] 450/512 frames, 0.82 fps, 19291.78 kb/s, eta 0:01:15  
[88.1%] 451/512 frames, 0.81 fps, 19370.16 kb/s, eta 0:01:14  
[88.3%] 452/512 frames, 0.81 fps, 19427.22 kb/s, eta 0:01:13  
[88.5%] 453/512 frames, 0.81 fps, 19530.98 kb/s, eta 0:01:12  
[88.7%] 454/512 frames, 0.81 fps, 19629.51 kb/s, eta 0:01:11  
[88.9%] 455/512 frames, 0.81 fps, 19725.88 kb/s, eta 0:01:10  
[89.1%] 456/512 frames, 0.81 fps, 19821.86 kb/s, eta 0:01:09  
[89.3%] 457/512 frames, 0.81 fps, 19914.86 kb/s, eta 0:01:08  
[89.5%] 458/512 frames, 0.81 fps, 20005.49 kb/s, eta 0:01:06  
[89.6%] 459/512 frames, 0.81 fps, 20094.96 kb/s, eta 0:01:05  
[89.8%] 460/512 frames, 0.81 fps, 20183.45 kb/s, eta 0:01:04  
[90.0%] 461/512 frames, 0.80 fps, 20277.22 kb/s, eta 0:01:03  
[90.2%] 462/512 frames, 0.80 fps, 20374.68 kb/s, eta 0:01:02  
[90.4%] 463/512 frames, 0.80 fps, 20467.14 kb/s, eta 0:01:01  
[90.6%] 464/512 frames, 0.80 fps, 20568.92 kb/s, eta 0:00:59  
[90.8%] 465/512 frames, 0.80 fps, 20683.14 kb/s, eta 0:00:58  
[91.0%] 466/512 frames, 0.80 fps, 20805.59 kb/s, eta 0:00:57  
[91.2%] 467/512 frames, 0.80 fps, 20931.26 kb/s, eta 0:00:56  
[91.4%] 468/512 frames, 0.80 fps, 21059.38 kb/s, eta 0:00:55  
[91.6%] 469/512 frames, 0.80 fps, 21190.97 kb/s, eta 0:00:53  
[91.8%] 470/512 frames, 0.80 fps, 21373.16 kb/s, eta 0:00:52  
[92.0%] 471/512 frames, 0.80 fps, 21522.59 kb/s, eta 0:00:51  
[92.2%] 472/512 frames, 0.80 fps, 21635.44 kb/s, eta 0:00:50  
[92.4%] 473/512 frames, 0.80 fps, 21713.91 kb/s, eta 0:00:48  
[92.6%] 474/512 frames, 0.80 fps, 21782.79 kb/s, eta 0:00:47  
[92.8%] 475/512 frames, 0.80 fps, 21918.66 kb/s, eta 0:00:46  
[93.0%] 476/512 frames, 0.79 fps, 22006.22 kb/s, eta 0:00:45  
[93.2%] 477/512 frames, 0.79 fps, 22062.68 kb/s, eta 0:00:44  
[93.4%] 478/512 frames, 0.79 fps, 22115.42 kb/s, eta 0:00:42  
[93.6%] 479/512 frames, 0.79 fps, 22248.47 kb/s, eta 0:00:41  
[93.8%] 480/512 frames, 0.79 fps, 22331.80 kb/s, eta 0:00:40  
[93.9%] 481/512 frames, 0.79 fps, 22383.19 kb/s, eta 0:00:39  
[94.1%] 482/512 frames, 0.79 fps, 22433.47 kb/s, eta 0:00:38  
[94.3%] 483/512 frames, 0.79 fps, 22564.94 kb/s, eta 0:00:36  
[94.5%] 484/512 frames, 0.78 fps, 22645.94 kb/s, eta 0:00:35  
[94.7%] 485/512 frames, 0.78 fps, 22695.15 kb/s, eta 0:00:34  
[94.9%] 486/512 frames, 0.78 fps, 22743.90 kb/s, eta 0:00:33  
[95.1%] 487/512 frames, 0.78 fps, 22870.85 kb/s, eta 0:00:32  
[95.3%] 488/512 frames, 0.78 fps, 22950.95 kb/s, eta 0:00:30  
[95.5%] 489/512 frames, 0.78 fps, 22998.12 kb/s, eta 0:00:29  
[95.7%] 490/512 frames, 0.78 fps, 23045.53 kb/s, eta 0:00:28  
[95.9%] 491/512 frames, 0.77 fps, 23170.32 kb/s, eta 0:00:27  
[96.1%] 492/512 frames, 0.77 fps, 23249.57 kb/s, eta 0:00:25  
[96.3%] 493/512 frames, 0.77 fps, 23296.42 kb/s, eta 0:00:24  
[96.5%] 494/512 frames, 0.77 fps, 23343.62 kb/s, eta 0:00:23  
[96.7%] 495/512 frames, 0.77 fps, 23467.56 kb/s, eta 0:00:22  
[96.9%] 496/512 frames, 0.77 fps, 23546.81 kb/s, eta 0:00:20  
[97.1%] 497/512 frames, 0.77 fps, 23596.31 kb/s, eta 0:00:19  
[97.3%] 498/512 frames, 0.77 fps, 23645.94 kb/s, eta 0:00:18  
[97.5%] 499/512 frames, 0.76 fps, 23770.98 kb/s, eta 0:00:17  
[97.7%] 500/512 frames, 0.76 fps, 23850.85 kb/s, eta 0:00:15  
[97.9%] 501/512 frames, 0.76 fps, 23899.44 kb/s, eta 0:00:14  
[98.0%] 502/512 frames, 0.76 fps, 23949.52 kb/s, eta 0:00:13  
[98.2%] 503/512 frames, 0.76 fps, 24074.88 kb/s, eta 0:00:11  
[98.4%] 504/512 frames, 0.76 fps, 24153.12 kb/s, eta 0:00:10  
[98.6%] 505/512 frames, 0.76 fps, 24201.16 kb/s, eta 0:00:09  
[98.8%] 506/512 frames, 0.76 fps, 24248.67 kb/s, eta 0:00:07  
[99.0%] 507/512 frames, 0.75 fps, 24370.50 kb/s, eta 0:00:06  
[99.2%] 508/512 frames, 0.75 fps, 24447.22 kb/s, eta 0:00:05  
[99.4%] 509/512 frames, 0.75 fps, 24494.36 kb/s, eta 0:00:03  
[99.6%] 510/512 frames, 0.75 fps, 24539.80 kb/s, eta 0:00:02  
[99.8%] 511/512 frames, 0.75 fps, 24652.48 kb/s, eta 0:00:01  
[100.0%] 512/512 frames, 0.75 fps, 24697.52 kb/s, eta 0:00:00  
                                                                               

encoded 512 frames, 0.75 fps, 24697.52 kb/s

real	11m23.470s
user	11m23.273s
sys	0m0.168s
normal version
[0.2%] 1/512 frames, 2.97 fps, 75487.00 kb/s, eta 0:02:52  
[0.4%] 2/512 frames, 3.14 fps, 43385.20 kb/s, eta 0:02:42  
[0.6%] 3/512 frames, 2.76 fps, 30434.07 kb/s, eta 0:03:04  
[0.8%] 4/512 frames, 2.66 fps, 23535.90 kb/s, eta 0:03:10  
[1.0%] 5/512 frames, 2.59 fps, 19440.28 kb/s, eta 0:03:15  
[1.2%] 6/512 frames, 2.39 fps, 17057.70 kb/s, eta 0:03:31  
[1.4%] 7/512 frames, 2.47 fps, 23109.80 kb/s, eta 0:03:24  
[1.6%] 8/512 frames, 1.81 fps, 25263.08 kb/s, eta 0:04:37  
[1.8%] 9/512 frames, 1.31 fps, 25544.27 kb/s, eta 0:06:24  
[2.0%] 10/512 frames, 1.14 fps, 24982.68 kb/s, eta 0:07:20  
[2.1%] 11/512 frames, 1.03 fps, 24450.04 kb/s, eta 0:08:08  
[2.3%] 12/512 frames, 0.99 fps, 25852.53 kb/s, eta 0:08:26  
[2.5%] 13/512 frames, 0.88 fps, 25962.69 kb/s, eta 0:09:29  
[2.7%] 14/512 frames, 0.83 fps, 25471.57 kb/s, eta 0:09:57  
[2.9%] 15/512 frames, 0.80 fps, 25090.09 kb/s, eta 0:10:21  
[3.1%] 16/512 frames, 0.79 fps, 26137.48 kb/s, eta 0:10:26  
[3.3%] 17/512 frames, 0.74 fps, 26232.25 kb/s, eta 0:11:06  
[3.5%] 18/512 frames, 0.73 fps, 25846.27 kb/s, eta 0:11:20  
[3.7%] 19/512 frames, 0.71 fps, 25526.68 kb/s, eta 0:11:33  
[3.9%] 20/512 frames, 0.71 fps, 26442.63 kb/s, eta 0:11:34  
[4.1%] 21/512 frames, 0.68 fps, 26551.55 kb/s, eta 0:12:03  
[4.3%] 22/512 frames, 0.67 fps, 26250.35 kb/s, eta 0:12:12  
[4.5%] 23/512 frames, 0.66 fps, 26011.72 kb/s, eta 0:12:21  
[4.7%] 24/512 frames, 0.66 fps, 26746.17 kb/s, eta 0:12:19  
[4.9%] 25/512 frames, 0.64 fps, 26853.34 kb/s, eta 0:12:41  
[5.1%] 26/512 frames, 0.63 fps, 26658.52 kb/s, eta 0:12:49  
[5.3%] 27/512 frames, 0.63 fps, 26436.03 kb/s, eta 0:12:54  
[5.5%] 28/512 frames, 0.63 fps, 27021.89 kb/s, eta 0:12:50  
[5.7%] 29/512 frames, 0.61 fps, 27038.77 kb/s, eta 0:13:06  
[5.9%] 30/512 frames, 0.61 fps, 26795.91 kb/s, eta 0:13:09  
[6.1%] 31/512 frames, 0.61 fps, 26555.41 kb/s, eta 0:13:11  
[6.2%] 32/512 frames, 0.61 fps, 27089.11 kb/s, eta 0:13:07  
[6.4%] 33/512 frames, 0.60 fps, 27115.42 kb/s, eta 0:13:19  
[6.6%] 34/512 frames, 0.60 fps, 26873.65 kb/s, eta 0:13:21  
[6.8%] 35/512 frames, 0.59 fps, 26662.66 kb/s, eta 0:13:22  
[7.0%] 36/512 frames, 0.60 fps, 27114.84 kb/s, eta 0:13:17  
[7.2%] 37/512 frames, 0.59 fps, 27124.77 kb/s, eta 0:13:26  
[7.4%] 38/512 frames, 0.59 fps, 26921.28 kb/s, eta 0:13:27  
[7.6%] 39/512 frames, 0.59 fps, 26733.16 kb/s, eta 0:13:27  
[7.8%] 40/512 frames, 0.59 fps, 27134.62 kb/s, eta 0:13:22  
[8.0%] 41/512 frames, 0.58 fps, 27126.69 kb/s, eta 0:13:30  
[8.2%] 42/512 frames, 0.58 fps, 26939.09 kb/s, eta 0:13:29  
[8.4%] 43/512 frames, 0.58 fps, 26740.93 kb/s, eta 0:13:28  
[8.6%] 44/512 frames, 0.58 fps, 27087.04 kb/s, eta 0:13:24  
[8.8%] 45/512 frames, 0.58 fps, 27063.81 kb/s, eta 0:13:30  
[9.0%] 46/512 frames, 0.58 fps, 26866.49 kb/s, eta 0:13:29  
[9.2%] 47/512 frames, 0.58 fps, 26678.77 kb/s, eta 0:13:28  
[9.4%] 48/512 frames, 0.58 fps, 26977.54 kb/s, eta 0:13:23  
[9.6%] 49/512 frames, 0.57 fps, 26931.07 kb/s, eta 0:13:28  
[9.8%] 50/512 frames, 0.57 fps, 26746.91 kb/s, eta 0:13:27  
[10.0%] 51/512 frames, 0.57 fps, 26556.85 kb/s, eta 0:13:25  
[10.2%] 52/512 frames, 0.57 fps, 26820.36 kb/s, eta 0:13:23  
[10.4%] 53/512 frames, 0.57 fps, 26776.26 kb/s, eta 0:13:27  
[10.5%] 54/512 frames, 0.57 fps, 26587.56 kb/s, eta 0:13:26  
[10.7%] 55/512 frames, 0.57 fps, 26402.12 kb/s, eta 0:13:24  
[10.9%] 56/512 frames, 0.57 fps, 26639.23 kb/s, eta 0:13:19  
[11.1%] 57/512 frames, 0.57 fps, 26587.83 kb/s, eta 0:13:23  
[11.3%] 58/512 frames, 0.57 fps, 26404.73 kb/s, eta 0:13:21  
[11.5%] 59/512 frames, 0.57 fps, 26227.77 kb/s, eta 0:13:19  
[11.7%] 60/512 frames, 0.57 fps, 26443.79 kb/s, eta 0:13:17  
[11.9%] 61/512 frames, 0.56 fps, 26398.87 kb/s, eta 0:13:20  
[12.1%] 62/512 frames, 0.56 fps, 26228.55 kb/s, eta 0:13:18  
[12.3%] 63/512 frames, 0.56 fps, 26060.82 kb/s, eta 0:13:16  
[12.5%] 64/512 frames, 0.57 fps, 26267.73 kb/s, eta 0:13:11  
[12.7%] 65/512 frames, 0.56 fps, 26231.48 kb/s, eta 0:13:14  
[12.9%] 66/512 frames, 0.56 fps, 26074.15 kb/s, eta 0:13:12  
[13.1%] 67/512 frames, 0.56 fps, 25926.79 kb/s, eta 0:13:10  
[13.3%] 68/512 frames, 0.56 fps, 26128.52 kb/s, eta 0:13:06  
[13.5%] 69/512 frames, 0.56 fps, 26095.76 kb/s, eta 0:13:09  
[13.7%] 70/512 frames, 0.56 fps, 25950.97 kb/s, eta 0:13:07  
[13.9%] 71/512 frames, 0.56 fps, 25809.79 kb/s, eta 0:13:05  
[14.1%] 72/512 frames, 0.56 fps, 26001.62 kb/s, eta 0:13:01  
[14.3%] 73/512 frames, 0.56 fps, 25973.59 kb/s, eta 0:13:03  
[14.5%] 74/512 frames, 0.56 fps, 25836.06 kb/s, eta 0:13:01  
[14.6%] 75/512 frames, 0.56 fps, 25712.73 kb/s, eta 0:12:59  
[14.8%] 76/512 frames, 0.56 fps, 25882.88 kb/s, eta 0:12:55  
[15.0%] 77/512 frames, 0.56 fps, 25823.23 kb/s, eta 0:12:56  
[15.2%] 78/512 frames, 0.56 fps, 25704.79 kb/s, eta 0:12:54  
[15.4%] 79/512 frames, 0.57 fps, 26439.87 kb/s, eta 0:12:45  
[15.8%] 81/512 frames, 0.58 fps, 25896.04 kb/s, eta 0:12:25  
[16.0%] 82/512 frames, 0.58 fps, 25603.41 kb/s, eta 0:12:16  
[16.2%] 83/512 frames, 0.59 fps, 25321.45 kb/s, eta 0:12:06  
[16.4%] 84/512 frames, 0.60 fps, 25127.46 kb/s, eta 0:11:58  
[16.6%] 85/512 frames, 0.60 fps, 24887.33 kb/s, eta 0:11:50  
[16.8%] 86/512 frames, 0.61 fps, 24625.14 kb/s, eta 0:11:42  
[17.0%] 87/512 frames, 0.61 fps, 24386.51 kb/s, eta 0:11:35  
[17.2%] 88/512 frames, 0.62 fps, 24236.26 kb/s, eta 0:11:27  
[17.4%] 89/512 frames, 0.62 fps, 24034.05 kb/s, eta 0:11:21  
[17.6%] 90/512 frames, 0.63 fps, 23814.73 kb/s, eta 0:11:14  
[17.8%] 91/512 frames, 0.63 fps, 23600.50 kb/s, eta 0:11:07  
[18.0%] 92/512 frames, 0.64 fps, 23505.10 kb/s, eta 0:11:01  
[18.2%] 93/512 frames, 0.64 fps, 23343.60 kb/s, eta 0:10:55  
[18.4%] 94/512 frames, 0.64 fps, 23162.70 kb/s, eta 0:10:49  
[18.6%] 95/512 frames, 0.65 fps, 22983.53 kb/s, eta 0:10:43  
[18.8%] 96/512 frames, 0.65 fps, 22882.48 kb/s, eta 0:10:37  
[18.9%] 97/512 frames, 0.66 fps, 22718.62 kb/s, eta 0:10:32  
[19.1%] 98/512 frames, 0.66 fps, 22532.98 kb/s, eta 0:10:26  
[19.3%] 99/512 frames, 0.67 fps, 22364.73 kb/s, eta 0:10:20  
[19.5%] 100/512 frames, 0.67 fps, 22303.40 kb/s, eta 0:10:15  
[19.7%] 101/512 frames, 0.67 fps, 22189.42 kb/s, eta 0:10:11  
[19.9%] 102/512 frames, 0.68 fps, 22053.44 kb/s, eta 0:10:06  
[20.1%] 103/512 frames, 0.68 fps, 21923.98 kb/s, eta 0:10:01  
[20.3%] 104/512 frames, 0.68 fps, 21866.99 kb/s, eta 0:09:56  
[20.5%] 105/512 frames, 0.69 fps, 21753.21 kb/s, eta 0:09:52  
[20.7%] 106/512 frames, 0.69 fps, 21622.21 kb/s, eta 0:09:48  
[20.9%] 107/512 frames, 0.69 fps, 21484.68 kb/s, eta 0:09:43  
[21.1%] 108/512 frames, 0.70 fps, 21412.78 kb/s, eta 0:09:38  
[21.3%] 109/512 frames, 0.70 fps, 21289.35 kb/s, eta 0:09:34  
[21.5%] 110/512 frames, 0.71 fps, 21147.69 kb/s, eta 0:09:29  
[21.7%] 111/512 frames, 0.71 fps, 21025.61 kb/s, eta 0:09:25  
[21.9%] 112/512 frames, 0.71 fps, 20955.49 kb/s, eta 0:09:20  
[22.1%] 113/512 frames, 0.72 fps, 20848.59 kb/s, eta 0:09:17  
[22.3%] 114/512 frames, 0.72 fps, 20727.00 kb/s, eta 0:09:12  
[22.5%] 115/512 frames, 0.72 fps, 20601.45 kb/s, eta 0:09:08  
[22.7%] 116/512 frames, 0.73 fps, 20530.64 kb/s, eta 0:09:04  
[22.9%] 117/512 frames, 0.73 fps, 20427.71 kb/s, eta 0:09:00  
[23.0%] 118/512 frames, 0.73 fps, 20312.53 kb/s, eta 0:08:56  
[23.2%] 119/512 frames, 0.74 fps, 20198.54 kb/s, eta 0:08:52  
[23.4%] 120/512 frames, 0.74 fps, 20164.49 kb/s, eta 0:08:49  
[23.6%] 121/512 frames, 0.74 fps, 20092.24 kb/s, eta 0:08:46  
[23.8%] 122/512 frames, 0.75 fps, 19989.76 kb/s, eta 0:08:42  
[24.0%] 123/512 frames, 0.75 fps, 19907.42 kb/s, eta 0:08:39  
[24.2%] 124/512 frames, 0.75 fps, 19871.52 kb/s, eta 0:08:35  
[24.4%] 125/512 frames, 0.75 fps, 19804.16 kb/s, eta 0:08:33  
[24.6%] 126/512 frames, 0.76 fps, 19719.49 kb/s, eta 0:08:30  
[24.8%] 127/512 frames, 0.76 fps, 19634.78 kb/s, eta 0:08:26  
[25.0%] 128/512 frames, 0.76 fps, 19593.20 kb/s, eta 0:08:23  
[25.2%] 129/512 frames, 0.76 fps, 19526.69 kb/s, eta 0:08:20  
[25.4%] 130/512 frames, 0.77 fps, 19447.33 kb/s, eta 0:08:17  
[25.6%] 131/512 frames, 0.77 fps, 19362.41 kb/s, eta 0:08:14  
[25.8%] 132/512 frames, 0.77 fps, 19314.53 kb/s, eta 0:08:11  
[26.0%] 133/512 frames, 0.78 fps, 19244.55 kb/s, eta 0:08:08  
[26.2%] 134/512 frames, 0.78 fps, 19163.28 kb/s, eta 0:08:05  
[26.4%] 135/512 frames, 0.78 fps, 19078.98 kb/s, eta 0:08:02  
